Title,Location,Company,Salary,Sponsored,Description
Web API Developer,"Gurgaon, Haryana",Agenty Analytics Pvt Ltd,"₹2,64,000 - ₹3,00,000 a year",Sponsored,"Job Summary
With Agenty.com we're building a fully modern user interface for machine learning with hundreds of different types of automotive agents to automate the data collection, processing, validation, translation, cleaning, and the integration with client applications. Agenty is used by customers in retail, healthcare, machine learning, artificial intelligence and many more industries to bring web data to their business. You'll own building this interface in a customer-centric manner, working directly with founding team and global customers to design and implement features throughout the stack.
WHAT WE ARE LOOKING FOR :
- Experience in .Net web API development (MVC, Asp.net and C#)
- Hands on experience building end to end systems
- Experience in writing SQL queries in frameworks like Dapper
- Good knowledge of NoSQL databases like MongoDB, CosmoDB
- Good knowledge of code benchmarking, and unit test in Visual Studio
- Knowledge of AWS Cloud or Microsoft Azure is a plus
Responsibilities and Duties
- Build customer facing web API and integration for global customers in C#, Asp. Net web API & SQL.
- Bug fixes, new feature development.
- Technical documentation, video tutorials and presentations.
- Technical support to solve customers queries
Required Experience, Skills and Qualifications
Asp.net, Web API, C#, SQL Server
Job Type: Full-time
Salary: ₹264,000.00 to ₹300,000.00 /year
Experience:
Asp.Net: 1 year (Required)
work: 1 year (Required)
Education:
Bachelor's (Required)
Location:
Gurgaon, Haryana (Required)"
Java Full Stack Developer / Core Java / HTML / Java Script /...,"Bengaluru, Karnataka",SAP,None,Sponsored,"Requisition ID: 218729
Work Area: Software-Design and Development
Expected Travel: 0 - 10%
Career Status: Professional
Employment Type: Regular Full Time
COMPANY DESCRIPTION
SAP started in 1972 as a team of five colleagues with a desire to do something new. Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to our roots. That’s why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.
SAP values the entrepreneurial spirit, fostering creativity and building lasting relationships with our employees. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift up societies and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives.
JOB TITLE: Developer - Cloud HCM Analytics Team
PURPOSE AND OBJECTIVES:
At SAP SuccessFactors we have started a Human Revolution. Using the latest technology, we are unlocking human potential and transforming our customer’s workforces in ways they never imagined. We are digitally transforming their businesses into the next generation of intelligent enterprises. Because people are at the heart of every business transformation and people are the heart of our business. The SAP SuccessFactors product suite spans core human resources and payroll, analytics-based hiring and customized onboarding, continuous performance management, intelligent succession and more. We operate the largest HCM Cloud in the world, supporting over 120 million users with over a billion transactions for customers across 26 industries in over 90 countries. Our co-located agile teams have end-to-end ownership of product, design, development, release, user assistance, and cloud operations capabilities. We are looking for the best talent to join our team and deliver continuous innovations in the cloud while bringing purpose to their lives and more meaning to their work. Join us today and become a part of the Human Revolution.
ABOUT THE TEAM
The Cloud HCM Analytics team builds the analytics solution on top of world’s biggest cloud-based enterprise application which has unique challenge in building a common solution that should be customizable for more than 4,450 across 60 industries in over 177 countries and scalable for 50 million users usage. We are responsible for building operational reporting solutions, as well as cutting edge analytical solutions. This team provides ample opportunities to interact with various stake holders and come of the best solution and implement the same with support for highly customizable and scalable approach. Current development activities involved in make use of Predictive Analytics, Machine learning and Artificial Intelligence. We have ambitious road map to start working on Prescriptive analytics.
Position Overview
Developers should be able to work as a Full stack developer with specialized either in UI or back end. Design highly scalable and performant solution which address functional as well as nonfunctional requirement with high quality.
Full stack developer – willing and capable of handling both client and server development
End to end responsibility – take care of your feature from requirements to deployment
Collaborate well – demonstrate excellent development practices, share and motivate others.
This development role provides immense potential for growth. The potential candidate would work closely with other members of the team and other functional groups within SAP SuccessFactors
SKILLS AND COMPETENCIES
Strong technical skills with technologies like Java/J2EE, Hibernate, Spring, SAP HANA, UI Technologies and OData protocols to develop modem cutting edge software that performs and scales in cloud environment
Server oriented - Knowledge in Java backend development (tomcat, JEE, dependency injection, and more) – mandatory
At least basic client-side knowledge of Web technologies, JS, HTML, CSS – mandatory.
Sound knowledge in Object Oriented Programming Principles, Design Patterns and Software Architecture, especially in new age Cloud solutions
Must be able to design and implement across all layers of the software (UI, Backend, Database)
Exposure to debugging, troubleshooting and performance tuning for complex SQL queries
Knowledge of lean development infrastructure process including Git, TeamCity, Jenkins etc. and exposure to Continuous Delivery practices
Exposure to building Analytical and report modelling for highly customizable Enterprise cloud-based SaaS application
Working knowledge of Scrum, Test Driven Development and passionate about unit test, integrity testing, stress testing and performance testing and test automation
Exposure to building large scale application deployed on public cloud like AWS, AZURE etc ..
EDUCATION, WORK EXPERIENCE AND QUALIFICATIONS
BE/B.Tech, ME/M.Tech, MCA with 60% aggregate across.
Strong educational qualifications (Engineering majors, MCA from reputed institutes)
4-8 years of professional experience in developing Java/J2EE based enterprise web-based application,
Outstanding written and verbal communication skills.
Bachelor’s in Computer Science required, Master preferred.
#SAPSFSF
WHAT YOU GET FROM US
Success is what you make it. At SAP, we help you make it your own. A career at SAP can open many doors for you. If you’re searching for a company that’s dedicated to your ideas and individual growth, recognizes you for your unique contributions, fills you with a strong sense of purpose, and provides a fun, flexible and inclusive work environment – apply now.
SAP'S DIVERSITY COMMITMENT
To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com).
Successful candidates might be required to undergo a background verification with an external vendor.
Additional Locations:"
Web API Developer,"Gurgaon, Haryana",Agenty Analytics Pvt Ltd,"₹2,64,000 - ₹3,00,000 a year",Sponsored,"Job Summary
With Agenty.com we're building a fully modern user interface for machine learning with hundreds of different types of automotive agents to automate the data collection, processing, validation, translation, cleaning, and the integration with client applications. Agenty is used by customers in retail, healthcare, machine learning, artificial intelligence and many more industries to bring web data to their business. You'll own building this interface in a customer-centric manner, working directly with founding team and global customers to design and implement features throughout the stack.
WHAT WE ARE LOOKING FOR :
- Experience in .Net web API development (MVC, Asp.net and C#)
- Hands on experience building end to end systems
- Experience in writing SQL queries in frameworks like Dapper
- Good knowledge of NoSQL databases like MongoDB, CosmoDB
- Good knowledge of code benchmarking, and unit test in Visual Studio
- Knowledge of AWS Cloud or Microsoft Azure is a plus
Responsibilities and Duties
- Build customer facing web API and integration for global customers in C#, Asp. Net web API & SQL.
- Bug fixes, new feature development.
- Technical documentation, video tutorials and presentations.
- Technical support to solve customers queries
Required Experience, Skills and Qualifications
Asp.net, Web API, C#, SQL Server
Job Type: Full-time
Salary: ₹264,000.00 to ₹300,000.00 /year
Experience:
Asp.Net: 1 year (Required)
work: 1 year (Required)
Education:
Bachelor's (Required)
Location:
Gurgaon, Haryana (Required)"
JAVA /UI DEVELOPER,"Bengaluru, Karnataka",Micro Focus,None,Sponsored,"JAVA /UI DEVELOPER

Job Description:

At Micro Focus, everything we do is based on a simple idea: The fastest way to get results is to build on what you have. Our software solutions enable organizations to do just that. Secure and scalable, with analytics built in, they bridge the gap between existing and emerging IT—fast-tracking digital transformations across DevOps, Hybrid IT, Security, and Predictive Analytics. In the race to innovate, Micro Focus customers have the clear advantage.
Our portfolio spans the following areas:

DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics

The Micro Focus Operations Bridge team is looking for a seasoned Java developer who will be responsible for
Developing web based applications & Web services using Java, J2EE, Angular UI, HTML5, Spring on Tomcat with db backend
Writes code, review code, completes programming, develops enhancements, and performs testing and debugging of applications
Research, design, coding, debug and testing of new or existing product features
Completes documentation, resolves issues and procedures for installation, configuration and maintenance
Interacts with end users to define system requirements and/or necessary modifications
Well versed in communicating with customers and partners
has ability to lead projects

Responsibilities
Come up with designs and development of owned features and follow/set up guidelines and standards; provides tangible feedback to improve product quality and mitigate failure risk.
Analyze the root cause of complicated and high scale IT environments problems, research, debug and drive to a resolution while supplying the best solution
Develop product enhancement, new features and defects to support the product roadmap and its customer base. Maintain quality and timeliness in deliverables
Drives innovation and integration of new technologies into the project and activities in the software applications design organization
Self-driven and demonstrates excellent ownership
Provides guidance and mentoring to less-experienced staff members, Interview
Leads on a daily basis the coordination with support engineers, escalation managers, partners, customers, product manager and R&D manager over technical issues related to the product

Desired Knowledge and Skills
7-12 years of experience with strong hands on experience in Java, J2EE framework, above elementary coding knowledge of Angular JS, HTML5, Spring,
Webservices development experience
Exposure to db technologies. Vertica knowledge would advantageous
Good design skills and good experience with building web based products
Experience in developing REST APIs
Must have Excellent analytical and problem solving skills
Must have Excellent written and verbal communication skills; mastery in English. Ability to effectively communicate product architectures, customers and support engineers for design and problem solving proposals and negotiate options at management levels.
Hands on expertise in Data Structures, Algorithms and Design Patterns
Exposure to profiling, performance management/improvements, Memory management is preferred
Experience in overall architecture of software applications for products and solutions is preferred

Education
Bachelor of Engineering in Computer Science or equivalent (preferred) or MCA degree

#LI-MH1

Job:
Engineering

Micro Focus is proud to be an Equal Opportunity Employer. Prospective employees will receive consideration without discrimination because of race, colour, religion, creed, gender, national origin, age, disability, marital or veteran status, sexual orientation, genetic information, citizenship or any other legally protected status"
Senior Software Engineer,"Bengaluru, Karnataka",Paypal,None,Sponsored,"Who we are
Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 277 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom, enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
When applying for a job you are required to create an account, if you have already created account - click Sign In.
Creating an account will allow you to follow the progress of your applications.
Note:
Provide full legal first Name/Family Name
DO: Capitalize first letter of First and Last Name. Example: John Smith
DON'T: Capitalize entire First and/or Last Name. Example: JOHN SMITH
NOTE: Use correct grammar for Names with multiple cases. Example: McDonald or O'Connell
Provide full address details
Resume is required
Multiple attachments can be uploaded including Resume and Cover Letter for each application

Job Description Summary:
At PayPal, we believe that now is the time to democratize financial services so that moving and managing money is a right for all citizens, not just the affluent. We are driven by this purpose, and we uphold our cultural values of collaboration, innovation, wellness and inclusion as our guide for making decisions and conducting business every day. It is our duty and privilege to be customer champions and put those we serve at the center of everything we do.

We are one team that respects and values diversity of thought for everyone, everywhere, and we actively seek to create an energizing workplace that brings out the best in all of us. If you are ready to shape the future of money, join the team at PayPal. We are proud to work here. You will be too.

Technology Platforms & Experiences (TPX) organization is the technology engine that powers PayPal’s business. We deliver a seamlessly scalable, exceptionally efficient, highly reliable infrastructure and services platform in a hybrid cloud environment. Thousands of PayPal developers build and run hundreds of applications processing billions of calls daily with high availability and reliability on our Java middleware framework products. As a team, we are active in the open source community, are proud of our systems knowledge, technology breadth, and intellectual curiosity. We are driven to empower PayPal developers in the best way possible.

PayPal seeks a self-driven, team player to join its Developer Platforms & Experiences (DPX) team. In this role, you’ll be an integral part of the developer experience team, working directly with Engineers, Architects, Product Managers, Program Managers and stakeholders to enable PayPal Dev workload on public clouds.

Primary responsibilities:

Work on in house applications written in Java, Node.js and Go.
You have a passion for building great developer experiences and have high energy and are capable of thriving in a high-paced and fun work environment.
You will be primarily responsible for building the infrastructure that is highly available and scalable.
You will utilize your experience and work in cloud technologies such as Docker, Mesos , Aurora, Hadoop/Storm, developer tools such as Jenkins and proprietary technologies to build the next generation of PayPal Development pipeline and build systems.
You will help pick machine learning algorithms to create smart metrics that will guide current and future investments.
Job Description:
A successful candidate will a strong engineer who is able to work in a high performing team, can creatively balance high quality delivery with customer focus to meet business needs, has excellent communication skills, and continuous record of delivering results in an aggressive and fast paced environment.
6+ years of experience planning, designing, developing and delivering software related to platforms
Hands on experience with design and development of scalable web services and platforms
Strong experience in some of the following technologies is highly desirable: Jenkins, Docker, Mesos, Aurora, Kubernetes, Hadoop/Storm/Spark, Java, Go, Node.js, MongoDB, Machine Learning and scripting
Understanding and experience with storage technologies such as NFS, Cinder,Swift, EBS and EFS is desirable.
Prior experience in building infrastructure for instrumenting, reporting, monitoring and alerting
Excellent written and verbal communication skills with the ability to present complex technical information in a clear and concise manner to a variety of audiences.
Prior experience in AWS, GCE or Azure is a definite plus
BS in Computer Science or equivalent
Subsidiary:
PayPal
Travel Percent:
0
Primary Location:
Bangalore, Karnataka, India
Additional Locations:
Chennai
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
Paypal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
Data Scientist,"Pune, Maharashtra",Nihilent,None,Organic,"Job Details
Designation : Data Scientist
Location : Pune
Skill : Data Science, R, Python
Experience : 8-12 Yrs
Description
Overview: Primary focus will be in working on client engagements, applying data mining techniques, doing statistical analysis, feature analysis, and building high quality prediction systems integrated with our solutions.

Experience: 12+ Years

Responsibilities:
Data mining using state-of-the-art methods
Enriching company’s data with external information. The source for data can be from Cloud APIs, text information or Big Data systems
Ability to work on large datasets efficiently.
Processing, cleansing, and verifying the integrity of data used for analysis
Analysing data for feature selection for machine learning
Creating automated anomaly detection systems and constant tracking of its performance
Build and optimize supervised and unsupervised learning models using Machine Learning and Deep Learning techniques
Ability to deploy models into production on a large scale.
Conducting POCs for various client problems.
Mentor budding data science and analytics team and guide in technological development.

Skills:
Excellent understanding of statistical analysis and algorithms.
Expertise in machine learning and deep learning techniques and algorithms,
Hands on experience on supervised and unsupervised learning techniques.
Experience with common data science toolkits, and frameworks like Keras and TensorFlow, programming using toolkits in R, Python, etc.
Experience in designing scoring automation, recommendation systems, fraud or anomaly detection systems, sentiment analysis, A/B testing, etc. highly desirable."
MACHINE LEARNING ENGINEER,India,CodeData,None,Organic,"CodeData is looking for a Machine Learning Engineer with a passion for data and algorithms to join us. The ideal candidate has some experience using Java/Scala/Python to build analytics platforms/data pipelines. She must be a team player, self-directed and comfortable working in a high performance startup culture.
RESPONSIBILITIES:
Build creative, reliable and scalable machine learning and analytics platform in an agile software development environment.
Continually evolve the platform as the business changes- maintain and improve the platform running in AWS/Azure and automate key processes.
Provide simple solutions to complex data problems.
EDUCATION REQUIREMENTS:
Bachelors or Masters degree in Computer Science or Engineering
LOCATION:
Multiple Locations, India
WORK EXPERIENCE REQUIREMENTS:
3+ years hands-on experience with requirements analysis, design, coding and testing patterns as well as experience in developing quality software platforms and large-scale data infrastructures.
2+ years experience (strong) in Java/Python/Scala is required.
1+ years of hands-on experience building data pipelines using Kafka, Spark, Machine Learning, HDFS/Cassandra/NoSQL or comparable technologies is mandatory.
1+ Experience working with cloud computing environments, preferably AWS is must.
Understand how algorithms work and have experience building high-performance algorithms.
Enjoy solving complex problems on a daily basis.
Excellent verbal and written communication skills."
Senior Data Scientist,"Baner, Pune, Maharashtra",Sciffer Analytics Private Limited,"₹5,00,000 - ₹7,00,000 a year",Organic,"Job Summary
Knowledge on programming Languages- R, Python
Machine Learning Algorithm : a) Supervised Learning- Linear Regression, SVM, Decision Tress, Random Forest
b) unsupervised Learning- K means Clustering, KNN Clustering
Exploratory Data Analysis (EDA)
Data Wrangling
Principal Component Analysis- PCA
Data Visualization
Python Packages- S K Learn, NumPy, Pandas
MatPlotLib
MS- Excel
Natural language processing, Data Mining, Mathematical Programming, Deep Learning- Keras, TensorFlow
Familiarity with open source tools and Libraries for Python
Research Oriented
Good coding skills with exception handling, Logging and Debugging.
Responsibilities and Duties
Understand and support existing models
Device solutions for new problems
Handle Data Wrangling, Featured Engg, Model Testing and Production Model Coding
Absolutely hands on coding
Leading a team and assigning tasks to fresh Data Scientists.
Key Skills
Excel, SQL, Python, Research, Data Mining, Neuro-linguistic programming , Tensorflow, Keras
Job Type: Full-time
Salary: ₹500,000.00 to ₹700,000.00 /year
Experience:
work: 4 years (Preferred)
Location:
Baner, Pune, Maharashtra (Preferred)
Industry:
Media & Communications"
Data Scientist,"Pune, Maharashtra",Alpha Predictions LLP,None,Organic,"DATA SCIENTIST - 3 position (M/F)
Experience: 2-4 years.
Qualifications: Masters degree in Computer Science Engineering, Statistics with relevant experience in the field of Machine Learning, Deep Learning and Operations Research.
B.Tech/B.E. - Computers Science, IT.
Only Experienced candidates may apply.
Location: Pune
Salary : Negotiable
Job Description:
We are currently seeking applicants for DATA SCIENTIST with knack of developing machine learning/Deep Learning models using R/Python. The experience should include customer related projects in machine learning/deep learning. This position requires strong work experience and the ability to work independently in each of the following functions:
Job Responsibilities :
1. Analyze & interpret data and communicate results to clients, often with the aid of mathematical/statistical techniques and software.
2. Data exploration, mathematical/statistical modelling, data analysis, and hypothesis testing.
3. Design, development, and deployment of Predictive models(time series analysis) and frameworks.
4. Complex statistical concepts are explained in a way that clients can understand and advice on strategy.
Technical skills Required:
Compulsory Experience with common data science toolkits, such as R, R Shiny, Python.
Experience with data visualization tools MATPLOT,GGPLOT ,Tableau.
Proficiency in using query languages such as SQL.
Excellent applied statistics skills, such as distributions, statistical testing, regression, etc.
Good exposure to Big Data related technology stack.
Extensive background in data mining and statistical analysis.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Developing NLP techniques to sentiment analysis, classification, regression, disambiquation and neural network Etc.
Expertise in NLP methods such as LSA, LDA, Semantic Hashing, Word2Vec, LSTM, BiDAF
Job Type: Full-time
Experience:
work: 2 years (Preferred)
Education:
Master's (Preferred)
Location:
Pune, Maharashtra (Preferred)"
Data Science,"Bengaluru, Karnataka",AdmyBrand,None,Organic,"Selecting features, building and optimizing classifiers using machine learning techniques.
Data mining using state-of-the-art methods.
Extending company's data with third party sources of information when needed.
Enhancing data collection procedures to include information that is relevant for building analytic systems.
Processing, cleansing, and verifying the integrity of data used for analysis.
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
Creating Heat Maps, should be able to develop custom codes over Google Maps API
Deduce a unique and more efficient TRP (Television Rating Point) system and similar rating system for other advertising
mediums like Radio and Print

Location: India (Bengaluru)"
Data Scientist,"Delhi, Delhi",Pinnacle Digital Analytics,None,Organic,"Be part of a strong team of data scientists working on next generation of analytics platform in the domain of network monitoring and customer experience management.
The team will be a diverse team consisting of multi-disciplined experts from background like telecom, computer science, applied mathematics, statistics and machine learning.
Job requirements:
1 – 2 years of experience with Big Data technologies - Spark, Storm, Hive
1 years of hands-on experience with any statistical languages and packages (R, Matlab etc.)
Strong programming skills in any languages
Strong mathematical background, hands-on experience in statistical analysis, development of models
Knowledge of Machine Learning domain
Good written and oral communication
Ability to work independently as well as collaboratively within a team
Ph.D / Masters in computer science, applied mathematics, statistics or machine learning
Experience
3 – 6 yrs
Education
Ph.D / Masters
Location
Delhi NCR
Work-Type
Full Time
To apply send mail to hr@pinnacledigital.in with Job title as subject line"
Data Scientist (Life Science),"Pune, Maharashtra",Innoplexus,None,Organic,"Job Location – Pune – India
Required experience – 3-5 Years with M.Sc. or 0-2 Years with PhD of academic/Industrial experience
Innoplexus offers Data as a Service and Continuous Analytics as a Service, leveraging Artificial Intelligence and advanced analytics to help reduce the time to market, significantly.
Our products leverage proprietary algorithms and patent pending technologies to help global Life sciences & Financial services organizations with access to relevant data, real time intelligence & intuitive insights, across the life cycle of the products.
We automate the collection, curation, aggregation, analysis, & visualization, of billions of data points from thousands of data sources using domain-specific language processing, ontologies, computer vision, machine learning, network analysis, and other AI technologies.
You are the right person in our team if:
Candidate should have an understanding of biological data, molecular biology, computational biology, proteomics and genomics data
Candidates should have a very fair understanding of Adverse Events and Toxicity
Application of machine learning or deep learning experience in biological data
Sound understanding of uses of NLP in biological data
Hands on experience of Applied Statistics in life science data
Candidates with R, Python, Weka, Spark, and the latest technologies in data sciences
Knowledge of proteins, drugs, clinical trials, and literature databases is required
To excel in this job you must bring,
Good presentation and communication skills
Strong leadership qualities
Experience in CRO or Pharma is desirable
Working experience on Adverse Events and Toxicity module
Good analytical and reasoning skills
Track record of managing small team is an advantage
Understanding of biological data and databases is a plus
Research paper publications in good journals
Education Qualification:
BTech or MSc or M Pharma or PhD in Biotechnology/Bioinformatics/Cheminformatics/Pharmacoinformatics/Pharmacy
We believe in the power of collaboration. You will work alongside creative thinkers and can grow with your team and turn great ideas into reality. We support you to develop your skill with training courses, knowledge sharing and learn while you work."
Research Engineer - Digital Twin Computing Technology,"Bengaluru, Karnataka",Siemens AG,None,Organic,"Would you be intrigued by an opportunity to explore interesting and unusual ways to exercise your deep skills in computational mathematics, especially for application in simulations and data sciences? Are you also passionate about parallel and distributed computing? Join our research group to explore how to apply both these areas to digital twin technology and make a difference with your expertise.
What will the future look like? What can we look forward to? We don´t know for sure. That´s why we need true pioneers who, while exploring the world of research and development, trigger innovative projects and come up with unusual paths towards a solution – our drive to make the “impossible” possible has no limits! This is your chance: drive global change with us at Corporate Research, Siemens India.

Contribute with your insights into the workings of cutting edge and emerging computing hardware architectures and your solid knowledge/experience in software performance engineering. Apply your skills to optimize and accelerate data science and simulation algorithms such as in machine learning and artificial intelligence, purposed towards the rapidly emerging area of digital twin technology.
We make real what matters.
You will architect, design and develop prototypes and technology demonstrators with a very high quality to solve contemporary and emerging critical business challenges. Following are (but not limited to) your core business expectations:
Demonstrate passion for deep understanding in computational mathematics areas especially in computational geometry, numerical methods and computational complexity
Effectively execute projects from comprehensively analyzing requirements to rapidly designing and implementing solutions: develop mathematical models and design efficient algorithms, targeted to deliver solutions to Siemens business problems globally
Continuously hone and upgrade your skills in the constantly evolving technology world: create the future through intellectual property such as patents and publications in prestigious conferences and journals.
Use your skills to move the world forward.
Domain Expertise
Keen interest and solid skill in computational mathematics, with a good understanding of software engineering methodologies
You specifically have the following skills to make a difference to this role:
1. Experience in Mathematical modelling is required
2. Good programming skills in C/C++/Java with a good understanding of algorithms and data structures.
3. Experience in Matlab or Octave or Scilab is preferred
4. Understanding of Computer Architecture is a plus
5. Understanding of at least one of these technologies is a plus
(a) multithreading/ multicore and programming with one or more programming models such as OpenMP, MPI, other threading models
(b) one or more profiling and tracing tools such as gprof, CUDA Visual Profiler, others
6. Experience with at least one of the accelerator languages such as CUDA and OpenCL is a plus

Soft Skills
You have excellent communication and presentation skills
While you are self-motivated and capable of working independently, you are also comfortable in teams
Qualifications
Bachelors/ Masters/ Ph.D. in Applied Mathematics or Computer Science (or related fields)
Demonstrated relevant work experience of 3 – 10 years
Technical papers at prestigious conferences and journals would be a plus
About us

We’re Siemens. A collection of over 372,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and imagination, and help us shape tomorrow.

Find out more about department at: Corporate Research, Siemens India website and about Siemens careers at: www.siemens.com/careers

Job ID: 116414
Organization: Corporate Technology
Company: Siemens Technology and Services Private Limited
Experience Level: Early Professional
Job Type: Full-time"
"Software Engineer Python, Machine Learning/AI","Hyderabad, Telangana",Truedge Software Solutions,None,Organic,"Software Engineer Python, Machine Learning/AI – Hyderabad
Job Title: Python, Machine Learning/AI – Software Engineer
Location: Hyderabad.
Job Description: Design and develop ML algorithms using Python & toolkits for projects.
Requirement:
Proven industry experience in Python programming (Preferred)
Passion coupled with knowledge of ML/AI Models (Nice to have)
Exposure and experience with AI/ML libraries/toolkits.
Computer Science graduates from Premier Institutes (IIT/IISC/IIIT/Central Universities)
Strong quantitative and analytical skills
Self-motivated individual with attitude to get things done
Willing to ¬research, ideate and implement practical solutions
Ability to write clean, well-documented and tested code in Python.
Salary: Commensurate to experience.
Other details: Start date: ASAP"
Software Development (AI And IoT) Internship,"Delhi, Delhi",BaseApp Systems,"₹15,000 a month",Organic,"About the company:
BaseApp Systems is a design firm specializing in product engineering in the domains of Internet of Things, Computer Vision, and real-time Web Applications.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Work on cutting edge technologies like a flutter, react, Machine learning, Tensorflow, etc. 2. Assist existing team in extending our current software and solutions. 3. Build and improve applications with Framework driven development around industry standards
Who can apply:
Only those students or freshers can apply who:
have relevant skills and interests
can start the internship between 4th Jul'19 and 3rd Aug'19
are available for duration of 6 months
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply
Number of internships/jobs available: 2
Categories: Artificial Intelligence (AI),Internet of Things (IoT),Software Development,Computer Science,Engineering,Electronics"
SDE - Cloud Computing R&D,"Bengaluru, Karnataka",Zauba Technologies Private Limited,None,Sponsored,"Job Summary
What we do:
Zauba is building a distributed cloud computing platform on globally distributed network of data centres. Zauba Cloud is the next generation cloud platform for blockchain, IOT and web applications of the future.
What will you do:
You are a computer scientist who is a generalist in nature. As a member of Zauba Cloud's R&D team, you will be working on extraordinary software engineering challenges, some of which may not be solvable. Following are some examples of the kind of work you would be doing -
Design and develop PAAS platform that forms core part of applications on Zauba Cloud
Design and develop systems for logging, monitoring and administration of Zauba Cloud platform
Design and develop storage deduplication technologies
Build system for hibernation and live migration of containers and virtual machines
Design and develop cloud native micro virtual machines
Architect and build millisecond optimised network routers to handle billions of tcp connections
Design and develop serverless system for adhoc code execution
Design and develop global peer to peer file system for object storage and rapid content delivery
Architect and build Cloud Operating System
Required Experience, Skills and Qualifications
Required Experiences & Skills:
Ability to architect distributed systems
Strong in data structures and algorithms
Strong in fundamentals of all aspects of computer science including but not limited to networking, operating systems, compilers and databases
Strong in any two of the following programming languages
Java
C++
Go
Rust
Python
Shell
Strong in *nix operating systems
Having these will set you apart as a candidate:
Contributed to any of the Apache or CNCF projects
Deep understanding of any large distributed system
Good knowledge of Kubernetes, Mesos, Containers or DCOS
Deep understanding of any of the SQL/NoSQL databases
Worked on building and scaling large complicated systems
You will thrive at Zauba if you are:
Passionate about Computer Science and Software Engineering
Constant learner who cherishes learning exciting new technologies
Diligent who works to completion
Autonomous, driven and passionate about solving hard engineering problems
Benefits
5 star office space
Culture where geeks and nerds thrive
Fast paced meritocracy driven culture
Job Type: Full-time
Salary: ₹1,200,000.00 to ₹2,500,000.00 /year
Experience:
work: 4 years (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
